pythermalcomfort_version,cycle_time,simulation_time,dt,t_skin_mean,t_skin_head,t_skin_neck,t_skin_chest,t_skin_back,t_skin_pelvis,t_skin_left_shoulder,t_skin_left_arm,t_skin_left_hand,t_skin_right_shoulder,t_skin_right_arm,t_skin_right_hand,t_skin_left_thigh,t_skin_left_leg,t_skin_left_foot,t_skin_right_thigh,t_skin_right_leg,t_skin_right_foot,t_core_head,t_core_neck,t_core_chest,t_core_back,t_core_pelvis,t_core_left_shoulder,t_core_left_arm,t_core_left_hand,t_core_right_shoulder,t_core_right_arm,t_core_right_hand,t_core_left_thigh,t_core_left_leg,t_core_left_foot,t_core_right_thigh,t_core_right_leg,t_core_right_foot,w_mean,w_head,w_neck,w_chest,w_back,w_pelvis,w_left_shoulder,w_left_arm,w_left_hand,w_right_shoulder,w_right_arm,w_right_hand,w_left_thigh,w_left_leg,w_left_foot,w_right_thigh,w_right_leg,w_right_foot,weight_loss_by_evap_and_res,cardiac_output,q_thermogenesis_total,q_res,q_skin2env_head,q_skin2env_neck,q_skin2env_chest,q_skin2env_back,q_skin2env_pelvis,q_skin2env_left_shoulder,q_skin2env_left_arm,q_skin2env_left_hand,q_skin2env_right_shoulder,q_skin2env_right_arm,q_skin2env_right_hand,q_skin2env_left_thigh,q_skin2env_left_leg,q_skin2env_left_foot,q_skin2env_right_thigh,q_skin2env_right_leg,q_skin2env_right_foot,dt_skin_head,dt_skin_neck,dt_skin_chest,dt_skin_back,dt_skin_pelvis,dt_skin_left_shoulder,dt_skin_left_arm,dt_skin_left_hand,dt_skin_right_shoulder,dt_skin_right_arm,dt_skin_right_hand,dt_skin_left_thigh,dt_skin_left_leg,dt_skin_left_foot,dt_skin_right_thigh,dt_skin_right_leg,dt_skin_right_foot,dt_core_head,dt_core_neck,dt_core_chest,dt_core_back,dt_core_pelvis,dt_core_left_shoulder,dt_core_left_arm,dt_core_left_hand,dt_core_right_shoulder,dt_core_right_arm,dt_core_right_hand,dt_core_left_thigh,dt_core_left_leg,dt_core_left_foot,dt_core_right_thigh,dt_core_right_leg,dt_core_right_foot,sensation_overall,comfort_overall,sensation_head,sensation_neck,sensation_chest,sensation_back,sensation_pelvis,sensation_left_shoulder,sensation_left_arm,sensation_left_hand,sensation_right_shoulder,sensation_right_arm,sensation_right_hand,sensation_left_thigh,sensation_left_leg,sensation_left_foot,sensation_right_thigh,sensation_right_leg,sensation_right_foot,comfort_head,comfort_neck,comfort_chest,comfort_back,comfort_pelvis,comfort_left_shoulder,comfort_left_arm,comfort_left_hand,comfort_right_shoulder,comfort_right_arm,comfort_right_hand,comfort_left_thigh,comfort_left_leg,comfort_left_foot,comfort_right_thigh,comfort_right_leg,comfort_right_foot
2.8.4,75,1:15:00,60,30.73416533379371,32.85324733964979,32.96121603275392,31.134576119477398,29.501519594035337,34.308754764250914,30.511898259393757,30.16032952838,29.673405553043324,30.51189825939377,30.16032952837996,29.67340555304331,30.089795578545296,29.566456643007612,28.883131350162326,30.089795578545246,29.56645664300763,28.883131350162362,36.717149525242185,36.39964123851068,36.47542902128922,36.571231268113074,36.781026793781486,35.30958600696668,34.67027220970188,31.22248749766835,35.30958600696677,34.67027220970192,31.222487497668343,35.5239123886306,34.97430751208576,29.953177648986937,35.52391238863056,34.974307512085694,29.953177648986973,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013395097737899061,287.37522801747383,128.0038931198539,13.437523610449599,12.354696316848427,3.2784883571723205,13.399410295879791,15.09319268132005,24.528832576718436,9.387043834882764,5.800874858347771,4.8446508001245725,9.387043834882778,5.800874858347741,4.844650800124567,17.888034701930344,9.29025198520993,5.05172235969843,17.888034701930266,9.290251985209943,5.051722359698441,-0.0005896696301693538,-0.0001615497550402504,-0.0014432611883943144,-0.0015015334629987127,-0.00043355905303930816,-0.0007841243897769819,-0.0012516254725857341,-0.003893598122895211,-0.0007841243897771595,-0.0012516254725864447,-0.003893598122895211,-0.0011516261512110049,-0.0011986182529568623,-0.003003994796737075,-0.0011516261512109457,-0.0011986182529569807,-0.0030039947967371934,-4.432215158847915e-05,6.508180174738717e-05,-3.840753913557649e-05,-4.303159298757464e-06,3.7544844985741105e-05,-0.00041515205821127663,-0.0008707764983937476,-0.003920200303132463,-0.00041515205821115824,-0.0008707764983939844,-0.003920200303132404,-0.00041821740202934165,-0.0005017466088699981,-0.0031376409237792537,-0.00041821740202934165,-0.0005017466088701165,-0.0031376409237792537,-2.09,-2.14,-1.23,-1.03,-1.85,-2.18,-0.03,-1.86,-2.25,-2.1,-1.86,-2.25,-2.1,-1.48,-2.2,-2.54,-1.48,-2.2,-2.54,0.42,0.25,-0.41,-1.01,0.93,-1.39,-1.96,-1.66,-1.39,-1.96,-1.66,-0.24,-0.13,-2.22,-0.24,-0.13,-2.22
2.8.4,76,1:16:00,60,30.669719808861252,32.82792047471627,32.955225960994596,31.06576452765884,29.432793333511484,34.28799991686728,30.475027584831327,30.099794216499568,29.464671914822482,30.475027584831338,30.09979421649954,29.46467191482248,30.03566358495867,29.509700291774063,28.715182984669195,30.035663584958634,29.509700291774084,28.715182984669223,36.71448323906194,36.40304172695919,36.47313591249611,36.570861507754735,36.783121733435514,35.28554807752569,34.61856404639796,30.99903931742901,35.28554807752576,34.618564046397985,30.999039317429006,35.49893936133567,34.94418824894761,29.771311093341865,35.49893936133562,34.94418824894754,29.771311093341897,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013389437537519264,288.0852736515169,129.1491596219152,13.557750779222474,12.32627644384337,3.276603024353398,13.30907679407243,14.974804458411173,24.489232698991415,9.35136076925937,5.764209050388348,4.741080972959337,9.351360769259381,5.764209050388329,4.741080972959331,17.783901574869365,9.230749474589086,4.958153712913565,17.783901574869276,9.230749474589105,4.958153712913585,-0.0005004138729534683,-0.00012585592035196195,-0.0012861984538846017,-0.001311069369055377,-0.0003873673676248283,-0.000690528803188369,-0.001115777165654149,-0.00367740643395121,-0.000690528803188369,-0.0011157771656539121,-0.00367740643395121,-0.0010161570266870256,-0.0010610959488182323,-0.002899589847262618,-0.0010161570266870848,-0.0010610959488181137,-0.002899589847262381,-4.443810300405933e-05,5.66748074750952e-05,-3.821847988518812e-05,-6.162672638983698e-06,3.491566090048081e-05,-0.00040063215734988946,-0.000861802721732019,-0.0037241363373223518,-0.0004006321573501263,-0.0008618027217322558,-0.0037241363373222923,-0.00041621712158210753,-0.0005019877189691139,-0.003031109260751208,-0.0004162171215823444,-0.0005019877189692323,-0.003031109260751267,-2.12,-2.2,-1.19,-0.99,-1.89,-2.19,-0.01,-1.86,-2.26,-2.19,-1.86,-2.26,-2.19,-1.48,-2.2,-2.61,-1.48,-2.2,-2.61,0.48,0.3,-0.47,-1.03,0.95,-1.39,-1.97,-1.78,-1.39,-1.97,-1.78,-0.24,-0.12,-2.31,-0.24,-0.12,-2.31
2.8.4,77,1:17:00,60,30.610890190862136,32.8067068533044,32.95037696553874,31.004368594853485,29.37270818481078,34.26947728792513,30.44189555668717,30.04435063448105,29.26699464158654,30.441895556687186,30.04435063448102,29.266994641586543,29.98729535606236,29.458739692993056,28.553039706511573,29.987295356062354,29.458739692993074,28.55303970651158,36.71183638372611,36.405997143378634,36.47085773619619,36.57039139932997,36.78505474270268,35.26236287386453,34.56748303388859,30.786815864764346,35.262362873864596,34.56748303388861,30.786815864764346,35.47413448242901,34.91410868777319,29.595631150928345,35.474134482428965,34.914108687773115,29.595631150928366,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013385822328357777,288.7629081678929,130.22764505592824,13.670967441074366,12.302306819220773,3.2751075464859247,13.228553952180267,14.871416457812185,24.453874746135686,9.31961252684204,5.731065715433115,4.643221631107234,9.319612526842047,5.731065715433102,4.643221631107233,17.691470839157144,9.177717374934364,4.867887263412189,17.691470839157084,9.177717374934385,4.8678872634122055,-0.00042211441555863873,-9.983452932201449e-05,-0.0011468598636426464,-0.00114543767539755,-0.00034591412306059037,-0.0006145112427071571,-0.001008921864673873,-0.003478893970347367,-0.0006145112427072164,-0.0010089218646736954,-0.003478893970347189,-0.0009021998931104373,-0.0009459391872258157,-0.002799139424885529,-0.0009021998931102004,-0.0009459391872257565,-0.0027991394248856475,-4.411425559721257e-05,4.9256940324108696e-05,-3.7969604998740655e-05,-7.835140412737473e-06,3.221682111937222e-05,-0.00038642006101928436,-0.0008513502084894024,-0.0035370575444110485,-0.00038642006101940275,-0.0008513502084896392,-0.0035370575444109895,-0.00041341464844440643,-0.0005013260195737483,-0.0029279990402253375,-0.000413414648444288,-0.0005013260195737483,-0.0029279990402255153,-2.15,-2.26,-1.15,-0.96,-1.92,-2.2,0.02,-1.86,-2.27,-2.28,-1.86,-2.27,-2.28,-1.48,-2.2,-2.67,-1.48,-2.2,-2.67,0.53,0.35,-0.52,-1.04,0.97,-1.4,-1.99,-1.89,-1.4,-1.99,-1.89,-0.24,-0.1,-2.39,-0.24,-0.1,-2.39
2.8.4,78,1:18:00,60,30.556942286728166,32.78908633181632,32.94636439831426,30.949550032885256,29.32013630893373,34.252958117143535,30.411857985432672,29.992995458460044,29.079651039383958,30.41185798543269,29.992995458460015,29.07965103938395,29.943797185998022,29.41265023912939,28.396491428176347,29.943797185998015,29.412650239129395,28.396491428176358,36.70922697813059,36.408558223365965,36.46859800821563,36.56983169954038,36.786824925887,35.240006927103934,34.517095508007365,30.58526825739571,35.24000692710397,34.51709550800737,30.585268257395715,35.44953674524003,34.8841135867789,29.42593491493583,35.449536745239996,34.88411358677882,29.42593491493584,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013383835160536983,289.409553142331,131.2447412779781,13.777739619363484,12.282232411289337,3.2738969828944757,13.156728304805501,14.781061076880246,24.42232297001542,9.29108882929202,5.700719329834072,4.55065206415378,9.29108882929203,5.700719329834058,4.550652064153782,17.60890110966645,9.13011099790743,4.780797023287524,17.60890110966644,9.130110997907444,4.780797023287527,-0.0003535603568645721,-8.0816590930984e-05,-0.001023265546755899,-0.0010014191450117356,-0.00030871048236917885,-0.0005522004690692602,-0.0009240597003086511,-0.003294621220599048,-0.000552200469069201,-0.0009240597003086511,-0.0032946212205989295,-0.0008061371482718016,-0.0008493433130167816,-0.0027023879692936958,-0.0008061371482713279,-0.0008493433130168408,-0.002702387969294051,-4.349009325868754e-05,4.268466645550954e-05,-3.766213300930114e-05,-9.328329826511586e-06,2.950305307199604e-05,-0.00037259911267663407,-0.0008397920980204532,-0.0033591267894772514,-0.00037259911267710776,-0.0008397920980205716,-0.003359126789477192,-0.00040996228648294185,-0.0004999183499047414,-0.0028282705998752414,-0.0004099622864828234,-0.0004999183499049783,-0.0028282705998754192,-2.17,-2.32,-1.12,-0.94,-1.95,-2.21,0.04,-1.86,-2.28,-2.36,-1.86,-2.28,-2.36,-1.48,-2.2,-2.73,-1.48,-2.2,-2.73,0.58,0.39,-0.56,-1.05,1.0,-1.41,-2.0,-1.99,-1.41,-2.0,-1.99,-0.24,-0.09,-2.47,-0.24,-0.09,-2.47
2.8.4,79,1:19:00,60,30.507258667741656,32.774596627929164,32.9429671206268,30.90056546661703,29.274097323393548,34.238237077199834,30.38440766397826,29.94496374761114,28.902007521164432,30.38440766397823,29.944963747611098,28.902007521164418,29.90442462255281,29.370663888510585,28.24533782975736,29.90442462255279,29.370663888510574,28.245337829757354,36.706666772854945,36.41076894384033,36.466359951831755,36.56919246090698,36.788433833654764,35.218453600971706,34.46745064644203,30.393856713926905,35.21845360097174,34.46745064644201,30.393856713926894,35.425177536228745,34.85423987642068,29.26202327037223,35.42517753622871,34.85423987642059,29.262023270372243,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013383141755044944,290.02668093746075,132.20527327126516,13.878573828572273,12.265559807000315,3.2728952585372433,13.092612822239984,14.702029571583958,24.3941865995575,9.265233517023585,5.672618518689849,4.46301625273223,9.2652335170236,5.672618518689835,4.463016252732228,17.534660647152226,9.087063503939264,4.6967639702040955,17.534660647152204,9.087063503939266,4.6967639702041035,-0.0002936753581346115,-6.687612040797337e-05,-0.0009136426994704887,-0.000876197931284158,-0.00027531951302653586,-0.0005006261875749966,-0.0008559196003500821,-0.0031223933700430234,-0.0005006261875749374,-0.0008559196003500821,-0.0031223933700432007,-0.0007249695010723182,-0.000768157564394419,-0.002609137972253765,-0.0007249695010723182,-0.0007681575643946559,-0.0026091379722537056,-4.26700879273767e-05,3.684534123943687e-05,-3.730093973122924e-05,-1.0653977223284983e-05,2.6815129462794594e-05,-0.00035922210220379704,-0.0008274143594222257,-0.0031901923911467735,-0.00035922210220379704,-0.0008274143594226995,-0.0031901923911470103,-0.00040598681685478276,-0.0004978951726370677,-0.0027318607427266883,-0.00040598681685478276,-0.0004978951726370677,-0.002731860742726629,-2.2,-2.39,-1.09,-0.92,-1.98,-2.21,0.06,-1.87,-2.29,-2.43,-1.87,-2.29,-2.43,-1.49,-2.2,-2.79,-1.49,-2.2,-2.79,0.63,0.42,-0.6,-1.06,1.02,-1.41,-2.02,-2.08,-1.41,-2.02,-2.08,-0.24,-0.08,-2.54,-0.24,-0.08,-2.54
2.8.4,80,1:20:00,60,30.461315854950684,32.76282716347224,32.939998042862406,30.85675623232436,29.233738473657045,34.22512966635166,30.35913144788071,29.89967022783106,28.733494657407185,30.35913144788072,29.899670227831024,28.733494657407178,29.86855698778433,29.332142277196777,28.099387064439433,29.868556987784306,29.33214227719677,28.099387064439448,36.70416118336626,36.41253970458134,36.464150457044646,36.56847175257593,36.789861218240006,35.19760184714737,34.41858419118029,30.212059563921628,35.19760184714742,34.41858419118028,30.21205956392163,35.40108187249821,34.82451796674267,29.103701724715034,35.401081872498175,34.82451796674257,29.10370172471505,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013382448220493826,290.6158067519775,133.08455419528198,13.970878506881009,12.251850722292248,3.272047155405553,13.035333055172366,14.632838488703761,24.36911503279249,9.241608822425386,5.646343063604802,4.380002359058805,9.24160882242536,5.64634306360478,4.3800023590588,17.467474239230505,9.04785519858218,4.6156748725228836,17.46747423923046,9.04785519858217,4.61567487252288,-0.00024149506478596077,-5.662129479103347e-05,-0.0008164094378037371,-0.0007673164256697026,-0.00024535066572835734,-0.00045750535757355473,-0.0008005285141483872,-0.002960725303658762,-0.0004575053575743245,-0.0008005285141486241,-0.0029607253036588806,-0.0006562093907535408,-0.0006997725103134419,-0.0025192266403164373,-0.0006562093907537777,-0.0006997725103136787,-0.0025192266403167335,-4.1759824811412236e-05,2.951267901683726e-05,-3.6824913118493895e-05,-1.2011805517531116e-05,2.3789743087358297e-05,-0.000347529230405641,-0.0008144409210290841,-0.0030299525000879513,-0.00034752923040540413,-0.0008144409210288472,-0.0030299525000877145,-0.0004015943955089085,-0.0004953651613001616,-0.0026386924276199154,-0.0004015943955089085,-0.0004953651613003984,-0.002638692427619856,-2.23,-2.46,-1.06,-0.9,-2.0,-2.21,0.08,-1.87,-2.3,-2.5,-1.87,-2.3,-2.5,-1.49,-2.2,-2.84,-1.49,-2.2,-2.84,0.67,0.45,-0.64,-1.06,1.04,-1.42,-2.04,-2.17,-1.42,-2.04,-2.17,-0.24,-0.07,-2.61,-0.24,-0.07,-2.61
2.8.4,81,1:21:00,60,30.41866264953351,32.75341271808019,32.937221169249526,30.817539438735686,29.198315362020754,34.21346952011532,30.33565331213372,29.856664509038467,28.573591849725474,30.33565331213373,29.856664509038435,28.573591849725464,29.83567607053012,29.296554386621544,27.95845489550082,29.835676070530102,29.296554386621505,27.95845489550085,36.701704963361955,36.413418661962794,36.461986750037056,36.56763214112877,36.79101525397737,35.17712409702428,34.370520640730554,30.039376616329083,35.17712409702434,34.37052064073055,30.03937661632908,35.37726926018749,34.79497277979276,28.95078085659953,35.37726926018744,34.794972779792666,28.950780856599543,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013378312439965435,291.17859642821986,133.79520026152264,14.045480326099437,12.240716075563702,3.2713059611088156,12.984114846341347,14.572198920053957,24.34679334188817,9.21985827623342,5.621571531855542,4.301330641372121,9.219858276233428,5.621571531855525,4.301330641372117,17.40627920612651,9.011888158905975,4.537421545443938,17.40627920612646,9.01188815890597,4.537421545443945,-0.0001961577409487584,-4.9484629406511735e-05,-0.0007301539048778356,-0.0006726474956083806,-0.0002184568474695207,-0.0004212702682924766,-0.0007548919963346871,-0.002808547729287447,-0.0004212702682918253,-0.0007548919963345687,-0.0028085477292873287,-0.0005977939128079867,-0.0006420268552301304,-0.002432512755298788,-0.000597793912808046,-0.0006420268552300712,-0.0024325127552984327,-4.093700007175016e-05,1.4649289690874904e-05,-3.606178345982869e-05,-1.3993524119371159e-05,1.9233928956078707e-05,-0.000341295835384751,-0.0008010591741622145,-0.0028780491265424147,-0.00034129583538463254,-0.0008010591741622145,-0.002878049126542533,-0.00039687687184534565,-0.0004924197824985062,-0.0025486811352584127,-0.0003968768718455825,-0.0004924197824983878,-0.002548681135258472,-2.24,-2.53,-1.03,-0.88,-2.02,-2.21,0.11,-1.87,-2.31,-2.56,-1.87,-2.31,-2.56,-1.49,-2.21,-2.89,-1.49,-2.21,-2.89,0.71,0.48,-0.67,-1.06,1.08,-1.42,-2.05,-2.24,-1.42,-2.05,-2.24,-0.24,-0.07,-2.67,-0.24,-0.07,-2.67
2.8.4,82,1:22:00,60,30.378916412376316,32.7460306102278,32.93451975999228,30.78239768578553,29.167181818419472,34.20310678249348,30.313680124324712,29.81559867424481,28.42181798729445,30.31368012432472,29.815598674244782,28.421817987294464,29.805348686212838,29.26345805748267,27.822364108726447,29.805348686212803,29.263458057482627,27.82236410872648,36.69929100603414,36.413699057077174,36.459859313989284,36.56668797968154,36.791917487314855,35.15703182219569,34.323276267876395,29.87533149955812,35.157031822195755,34.32327626787638,29.875331499558115,35.353754714760825,34.76562467919463,28.80307664317833,35.353754714760775,34.765624679194545,28.803076643178354,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013375214382945064,291.71727795145347,134.4727817326032,14.116611108091536,12.231809906639066,3.2706127585116684,12.938273597599755,14.518986836377678,24.326937651578532,9.199657610714006,5.59805661520364,4.226745973201742,9.199657610714015,5.598056615203621,4.226745973201737,17.35018867337495,8.978665190405238,4.461900344489166,17.350188673374923,8.9786651904052,4.46190034448918,-0.00015690742320077314,-4.6281226881343214e-05,-0.0006536132264779226,-0.0005903851939381848,-0.00019433577060574693,-0.0003913022624498552,-0.000716761979876542,-0.0026650467946951768,-0.0003913022624498552,-0.0007167619798764828,-0.002665046794695236,-0.0005480152875701805,-0.0005931315095872117,-0.002348869482310197,-0.0005480152875700621,-0.0005931315095877447,-0.00234886948230996,-4.023262213029473e-05,4.673251906339715e-06,-3.545726746286467e-05,-1.5736024120490317e-05,1.5037222291406731e-05,-0.00033487124714319804,-0.0007874062142359861,-0.0027340852795160703,-0.00033487124714307964,-0.0007874062142361045,-0.0027340852795160703,-0.00039190909044440524,-0.000489135009968796,-0.0024617368903533314,-0.00039190909044440524,-0.0004891350099686775,-0.0024617368903531536,-2.26,-2.59,-1.0,-0.87,-2.04,-2.21,0.14,-1.88,-2.33,-2.62,-1.88,-2.33,-2.62,-1.49,-2.21,-2.94,-1.49,-2.21,-2.94,0.75,0.5,-0.7,-1.06,1.11,-1.43,-2.07,-2.32,-1.43,-2.07,-2.32,-0.25,-0.07,-2.73,-0.25,-0.07,-2.73
2.8.4,83,1:23:00,60,30.341751124139392,32.74039754526928,32.93184202688171,30.75087202969065,29.139777110301928,34.19390665116182,30.292982274105103,29.776202858475028,28.27772549045234,30.292982274105114,29.77620285847498,28.277725490452365,29.77721244315031,29.23248487826031,27.690944120210492,29.77721244315026,29.232484878260266,27.690944120210506,36.6969137462204,36.41356845772932,36.45776094023598,36.565652178764154,36.79258799069559,35.13733190448234,34.27686125134105,29.719472293776345,35.13733190448241,34.276861251341046,29.71947229377634,35.33054964472795,34.73649026860052,28.660410638451417,35.33054964472792,34.73649026860043,28.660410638451445,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013373007216135043,292.234036631071,135.1204919223033,14.184606078827889,12.224826651583129,3.2699384039143906,12.897202030582037,14.4722273354263,24.30929233087877,9.180754079525613,5.575607292293487,4.156013226052044,9.180754079525617,5.575607292293469,4.156013226052051,17.29846154836101,8.947772429454956,4.3890118112763075,17.298461548360955,8.947772429454913,4.389011811276325,-0.00012303513087322433,-4.502348762080999e-05,-0.0005856958825026127,-0.0005188923933546974,-0.0001727122936973302,-0.0003662197968167765,-0.0006844305798942684,-0.0025295643738504126,-0.0003662197968168357,-0.0006844305798942092,-0.002529564373849998,-0.0005054564052880295,-0.000551605485647914,-0.0022681797795729135,-0.0005054564052883255,-0.0005516054856479732,-0.002268179779572854,-3.9620996895569265e-05,-2.1766557975884854e-06,-3.497289588842989e-05,-1.726334862309405e-05,1.117505634553595e-05,-0.00032833196188922404,-0.0007735836089223606,-0.0025976534296962227,-0.00032833196188910565,-0.0007735836089222422,-0.0025976534296962227,-0.00038675116721454593,-0.0004855735099018451,-0.0023777667454485396,-0.00038675116721430903,-0.0004855735099019635,-0.00237776674544848,-2.29,-2.65,-0.98,-0.86,-2.05,-2.21,0.16,-1.88,-2.34,-2.67,-1.88,-2.34,-2.67,-1.49,-2.22,-2.98,-1.49,-2.22,-2.98,0.78,0.52,-0.72,-1.05,1.14,-1.44,-2.08,-2.38,-1.44,-2.08,-2.38,-0.25,-0.07,-2.79,-0.25,-0.07,-2.79
2.8.4,84,1:24:00,60,30.306887800343226,32.736265813127176,32.92917020977603,30.722555604833797,29.115614765449656,34.185747961568985,30.273378939134762,29.73826666428115,28.140896181295137,30.273378939134798,29.738266664281095,28.14089618129517,29.75096391448452,29.20332769228209,27.564030664777494,29.750963914484483,29.203327692282013,27.5640306647775,36.69456940788026,36.41314901704018,36.455686491360275,36.56453658238068,36.79304563023497,35.11802788184545,34.23128112981673,29.571371087392123,35.11802788184551,34.23128112981673,29.57137108739211,35.30766253933257,34.70758305355056,28.52261002849529,35.30766253933253,34.707583053550465,28.52261002849531,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013371568194964784,292.7307903629634,135.74110693517824,14.249756666714289,12.21949811666939,3.2692699688708053,12.86036179174149,14.431075023417279,24.29362748786327,9.162949728646923,5.554075397584628,4.088914279979171,9.16294972864693,5.554075397584602,4.088914279979184,17.25047804236946,8.918865135091437,4.318660427783241,17.250478042369366,8.918865135091396,4.318660427783251,-9.388441597527239e-05,-4.46288851761049e-05,-0.0005254276015813038,-0.00045674513529239864,-0.0001533355221943348,-0.00034496417032681137,-0.0006565969294963854,-0.0024015416140351557,-0.00034496417032675217,-0.0006565969294966815,-0.002401541614034978,-0.00046893738437544147,-0.0005162196537060145,-0.002190333141932577,-0.00046893738437573756,-0.0005162196537060145,-0.0021903331419328726,-3.907230566907079e-05,-6.990678152263285e-06,-3.457414792838638e-05,-1.8593273057850487e-05,7.627325656400785e-06,-0.00032173371061479844,-0.0007596686920720685,-0.0024683534397370367,-0.0003217337106150353,-0.0007596686920719501,-0.002468353439737214,-0.0003814517565897309,-0.00048178691749936793,-0.0022966768326021145,-0.0003814517565897309,-0.00048178691749936793,-0.002296676832602233,-2.31,-2.7,-0.96,-0.85,-2.07,-2.21,0.19,-1.88,-2.35,-2.72,-1.88,-2.35,-2.72,-1.5,-2.22,-3.03,-1.5,-2.22,-3.03,0.82,0.53,-0.74,-1.05,1.17,-1.45,-2.1,-2.44,-1.45,-2.1,-2.44,-0.25,-0.07,-2.84,-0.25,-0.07,-2.84
2.8.4,85,1:25:00,60,30.274086708201978,32.73341933422427,32.92650322858513,30.697087866024635,29.09427280549727,34.17852185157874,30.254726810989965,29.701625037918337,28.010938208758272,30.254726810989993,29.701625037918287,28.010938208758294,29.7263487786467,29.175730230829597,27.441465522728915,29.72634877864667,29.17573023082953,27.441465522728922,36.69225548354141,36.412521658301415,36.45363240149474,36.56335196207622,36.79330812061302,35.09912077251829,34.186537840501536,29.43062303895633,35.09912077251833,34.18653784050152,29.430623038956313,35.28509950126543,34.67891398068968,28.389507604260206,35.28509950126538,34.678913980689586,28.389507604260213,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013370792320384638,293.2091820680999,136.33699699622989,14.312311691951813,12.215589848399393,3.26860301981209,12.827275862643452,14.394796921912253,24.279736536261066,9.146088677172932,5.533345406698198,4.025245920602371,9.14608867717296,5.533345406698169,4.0252459206023845,17.205719350263806,8.89165595305435,4.250754417002247,17.20571935026374,8.891655953054277,4.25075441700225,-6.886220236843599e-05,-4.453028509464237e-05,-0.0004719404142808988,-0.0004027057475378607,-0.0001359781598805417,-0.00032672224950568797,-0.0006322699032313158,-0.0022804884859533915,-0.00032672224950527353,-0.0006322699032314342,-0.002280488485953273,-0.00043747547776321245,-0.0004859530996369562,-0.002115224257216634,-0.0004374754777629164,-0.0004859530996375483,-0.0021152242572167524,-3.856540564749859e-05,-1.0455978979469667e-05,-3.423483109230574e-05,-1.974367174106817e-05,4.374839634143276e-06,-0.00031511848878598887,-0.0007457214885865445,-0.0023458008072632097,-0.0003151184887862257,-0.0007457214885867814,-0.002345800807263269,-0.00037605063445234066,-0.00047781788101464905,-0.002218373737251393,-0.0003760506344525775,-0.00047781788101464905,-0.0022183737372516296,-2.33,-2.75,-0.94,-0.84,-2.08,-2.21,0.21,-1.89,-2.36,-2.76,-1.89,-2.36,-2.76,-1.5,-2.23,-3.06,-1.5,-2.23,-3.06,0.84,0.55,-0.76,-1.05,1.19,-1.45,-2.12,-2.5,-1.45,-2.12,-2.5,-0.26,-0.07,-2.88,-0.26,-0.07,-2.88
