CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLshoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLshoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLshoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLshoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
The counts of executing one cycle calculation,Simulation times,Time delta of the model,Mean skin temperature,Skin temperature (Head),Skin temperature (Neck),Skin temperature (Chest),Skin temperature (Back),Skin temperature (Pelvis),Skin temperature (Lshoulder),Skin temperature (LArm),Skin temperature (LHand),Skin temperature (RShoulder),Skin temperature (RArm),Skin temperature (RHand),Skin temperature (LThigh),Skin temperature (LLeg),Skin temperature (LFoot),Skin temperature (RThigh),Skin temperature (RLeg),Skin temperature (RFoot),Core temperature (Head),Core temperature (Neck),Core temperature (Chest),Core temperature (Back),Core temperature (Pelvis),Core temperature (Lshoulder),Core temperature (LArm),Core temperature (LHand),Core temperature (RShoulder),Core temperature (RArm),Core temperature (RHand),Core temperature (LThigh),Core temperature (LLeg),Core temperature (LFoot),Core temperature (RThigh),Core temperature (RLeg),Core temperature (RFoot),Mean skin wettedness,Skin wettedness (Head),Skin wettedness (Neck),Skin wettedness (Chest),Skin wettedness (Back),Skin wettedness (Pelvis),Skin wettedness (Lshoulder),Skin wettedness (LArm),Skin wettedness (LHand),Skin wettedness (RShoulder),Skin wettedness (RArm),Skin wettedness (RHand),Skin wettedness (LThigh),Skin wettedness (LLeg),Skin wettedness (LFoot),Skin wettedness (RThigh),Skin wettedness (RLeg),Skin wettedness (RFoot),Weight loss by the evaporation and respiration of the whole body,Cardiac output (the sum of the whole blood flow),Total heat production of the whole body,Heat loss by respiration,Heat loss from the skin (Head),Heat loss from the skin (Neck),Heat loss from the skin (Chest),Heat loss from the skin (Back),Heat loss from the skin (Pelvis),Heat loss from the skin (Lshoulder),Heat loss from the skin (LArm),Heat loss from the skin (LHand),Heat loss from the skin (RShoulder),Heat loss from the skin (RArm),Heat loss from the skin (RHand),Heat loss from the skin (LThigh),Heat loss from the skin (LLeg),Heat loss from the skin (LFoot),Heat loss from the skin (RThigh),Heat loss from the skin (RLeg),Heat loss from the skin (RFoot)
88,1:28:00,60,32.91380743554197,34.25964562100539,34.50235633038638,33.04367944473532,32.05218548645433,35.22003861393266,32.84398284614031,32.58646521529377,31.915920970178206,32.843982846140214,32.586465215293856,31.9159209701782,32.57658539340536,32.20900430711981,31.712746053853675,32.57658539340537,32.20900430711975,31.7127460538537,36.998243079252035,36.60820430490592,36.73728702329274,36.814525468257706,37.01042989561212,35.85431758576355,35.444026274546104,32.960949117052465,35.85431758576355,35.44402627454615,32.96094911705246,36.15294594151752,35.89453523157831,32.47941498077056,36.15294594151757,35.89453523157834,32.47941498077059,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009145979181572297,270.239945249573,98.25891493854951,9.917672728798337,8.178219251763728,2.191568917587482,10.072366451710383,10.913467016095337,16.26416464797505,6.730529124910978,4.129569197140453,3.380941597745494,6.730529124910948,4.129569197140474,3.380941597745485,12.839932166658194,6.803490479825472,3.7062131749851277,12.839932166658206,6.803490479825457,3.706213174985138
89,1:29:00,60,32.883303359262115,34.24864044457076,34.49888133452754,33.019869112103606,32.02820972827663,35.21246094546914,32.82615499863906,32.55305057382593,31.795174186968953,32.826154998639026,32.553050573826,31.79517418696895,32.55734701477743,32.18314086608864,31.601801613926128,32.5573470147774,32.18314086608857,31.601801613926146,36.99611363725462,36.60805470008067,36.73535928171537,36.81311558506268,37.010023467941146,35.842050888576644,35.41346425467155,32.83989742659349,35.84205088857665,35.41346425467161,32.83989742659348,36.13953316710064,35.87439356406689,32.365247528277905,36.13953316710067,35.87439356406691,32.36524752827794,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009141446055975149,270.27844893816837,98.5309174045869,9.945127046213422,8.171480737808073,2.191039924284863,10.053010638317495,10.890580455287578,16.255591706355993,6.72080111874353,4.1182287814485585,3.3460979252685727,6.72080111874348,4.118228781448586,3.346097925268571,12.819708414292347,6.788608892887782,3.671045343701341,12.819708414292352,6.788608892887748,3.6710453437013495
90,1:30:00,60,32.85399281259365,34.238324500389915,34.49542477766877,32.99738601884649,32.00576149394265,35.20525584017241,32.80912906508531,32.52093967494764,31.679093933185975,32.809129065085266,32.52093967494769,31.679093933185992,32.53880777202716,32.158305497742994,31.493403685433023,32.538807772027106,32.15830549774292,31.493403685433055,36.99389401688257,36.607749755255334,36.733350755575785,36.81161101082863,37.00952569734152,35.8301434923856,35.38325970176822,32.72330251938414,35.83014349238557,35.38325970176827,32.72330251938414,36.126250153702955,35.85435263401986,32.253596739775375,36.126250153703,35.85435263401986,32.2535967397754,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009137472542249014,270.3262776362789,98.8016615785064,9.97245435907701,8.165166138150802,2.1905135496538914,10.034752762449116,10.86918024627189,16.24744606743727,6.7115361689509685,4.107390610292346,3.3126412055202383,6.711536168950949,4.107390610292369,3.312641205520237,12.800261956146736,6.77437011534912,3.6367068038404566,12.800261956146711,6.774370115349081,3.636706803840463
91,1:31:00,60,32.82578728234924,34.22865271587003,34.49198807108656,32.976135249231035,31.98471722343145,35.198400728093496,32.79283204619114,32.489948509405956,31.567449691671186,32.79283204619111,32.48994850940603,31.567449691671193,32.52090821364192,32.13438219224978,31.387482228012317,32.52090821364187,32.13438219224975,31.387482228012328,36.9915968293118,36.60730535221359,36.73126809156479,36.81001936033519,37.00893762659007,35.818582651238685,35.35342779350883,32.61097494370128,35.81858265123865,35.35342779350887,32.610974943701294,36.11309841632787,35.83441978252226,32.144404567062665,36.113098416327894,35.834419782522275,32.1444045670627,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009134011642292873,270.38258602428016,99.07118132082961,9.999658085069541,8.159247353488123,2.189989978053341,10.017514575023569,10.849146052751685,16.23970124355366,6.702688803811792,4.096977210730733,3.280498314345849,6.702688803811769,4.096977210730749,3.2804983143458535,12.78152408426356,6.760699033617137,3.603173510729804,12.781524084263502,6.760699033617095,3.6031735107298153
92,1:32:00,60,32.79860889322685,34.21958342368109,34.48857262611769,32.956028396036366,31.964963380437382,35.19187486138348,32.77720225358696,32.45993416248017,31.460029594526684,32.777202253586935,32.4599341624802,31.46002959452669,32.50359606299438,32.11127183385885,31.28397026904455,32.50359606299437,32.11127183385886,31.28397026904458,36.98923277329092,36.60673526080936,36.729117738253194,36.80834793492807,37.00826099180418,35.80735575645755,35.32397993625297,32.50273414353102,35.807355756457504,35.323979936253004,32.502734143531036,36.100079060313824,35.81460123577053,32.037614140817034,36.100079060313846,35.81460123577053,32.037614140817055,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009131022035063609,270.4466250057837,99.33949877926288,10.026740459649279,8.153698458569982,2.189469423085286,10.001222976132558,10.830367109826286,16.23233292599619,6.694220978804548,4.0869286962521345,3.2496029272336435,6.694220978804532,4.0869286962521585,3.2496029272336453,12.763434507825806,6.747531590437727,3.5704225513848176,12.763434507825759,6.747531590437709,3.5704225513848207
93,1:33:00,60,32.77238868141524,34.21107804673801,34.48517976745979,32.936983334136876,31.946395818612324,35.185659137016856,32.76218703269032,32.43078502115097,31.356637251851716,32.76218703269029,32.430785021150975,31.356637251851705,32.48682525345344,32.08888958787334,31.182803635544715,32.48682525345339,32.0888895878733,31.182803635544747,36.98681105638309,36.60605160051231,36.72690590938234,36.80660369929137,37.00749808866974,35.79645044349402,35.29492455612191,32.3984085205077,35.796450443493995,35.29492455612194,32.39840852050771,36.087192842698244,35.79490227037069,31.933169828703665,36.08719284269825,35.794902270370706,31.93316982870369,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009128467065955137,270.5177249995206,99.60662528964896,10.053702626989022,8.148495491252152,2.1889520983457427,9.985809903611186,10.812741679202501,16.22531877063712,6.686100544117859,4.077198550554535,3.2198941450290577,6.686100544117848,4.077198550554546,3.2198941450290595,12.745940216320456,6.734813063233201,3.5384320402244964,12.745940216320438,6.734813063233204,3.5384320402245053
94,1:34:00,60,32.74706521431226,34.20310082263329,34.48181070447693,32.91892393814617,31.928919137014244,35.17973593816611,32.747740995646446,32.402413358037485,31.257089544846394,32.7477409956464,32.4024133580375,31.2570895448464,32.47055509813666,32.06716270429248,31.083920725911852,32.470555098136614,32.06716270429239,31.083920725911906,36.984339708453064,36.60526516894051,36.72463856112228,36.804793271283565,37.0066516596624,35.78585466728453,35.266267711709816,32.29783515107964,35.785854667284504,35.26626771170985,32.29783515107963,36.074440224782904,35.775327353338895,31.831017267078455,36.07444022478292,35.7753273533389,31.831017267078476,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009126313944122008,270.5952826654953,99.87256182550881,10.080544685350219,8.143616270444388,2.188438204293261,9.971212152824165,10.796176470769012,16.21863820657664,6.6783000578579275,4.06775043929729,3.1913155844179295,6.678300057857911,4.067750439297292,3.191315584417925,12.728994499372678,6.722496618402274,3.5071810305610787,12.728994499372627,6.72249661840225,3.5071810305610893
95,1:35:00,60,32.72258347437762,34.195618559546055,34.478466531596595,32.90177976746147,31.912446043257216,35.17408899195262,32.73382464583871,32.374749708682984,31.16121500208459,32.733824645838666,32.374749708683005,31.16121500208458,32.454749576225026,32.046028670425954,30.987262313735112,32.454749576224955,32.04602867042588,30.987262313735165,36.9818258158341,36.60438567937619,36.722321379361155,36.8029229206192,37.00572479858316,35.7755567533427,35.2380135701537,32.20085935428079,35.77555675334267,35.23801357015374,32.20085935428077,36.06182141705972,35.75588026055202,31.73110337382948,36.06182141705974,35.75588026055202,31.731103373829505,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009124533104887022,270.67875033927476,100.13729941855671,10.107265729527237,8.139040236884775,2.187927923904353,9.957371154393531,10.780586056472165,16.21227226495396,6.670795865185504,4.058555796474949,3.1638147406139647,6.670795865185481,4.058555796474954,3.163814740613966,12.71255610359945,6.710542096598883,3.476649438945182,12.712556103599411,6.710542096598838,3.4766494389451985
96,1:36:00,60,32.698893947503734,34.1886004179276,34.475148241221376,32.885485734697305,31.89689673606128,35.168703241679154,32.720403302860944,32.347738603194514,31.068852543890095,32.72040330286094,32.34773860319453,31.06885254389008,32.43937671952145,32.02543365582653,30.89277137745203,32.43937671952141,32.02543365582647,30.89277137745206,36.979275697064985,36.60342193567141,36.71995977416529,36.80099857346465,37.00472086954162,35.7655454303853,35.210164778394315,32.10733420921885,35.76554543038529,35.210164778394365,32.10733420921884,36.04933641756829,35.73656417696548,31.6333763477504,36.04933641756831,35.73656417696547,31.633376347750428,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009123097702538377,270.76762760636126,100.40081971161696,10.133863906655522,8.134748312134558,2.187421422735498,9.944232727686714,10.765892292737481,16.206203425459258,6.663567381560372,4.049591994997044,3.1373425153759387,6.663567381560353,4.0495919949970505,3.137342515375937,12.696588508022664,6.698914991350718,3.4468179798811844,12.696588508022591,6.69891499135068,3.446817979881201
97,1:37:00,60,32.67595187172784,34.182017713923905,34.471856740169,32.86998176864034,31.882198314500997,35.16356473195706,32.70744625824111,32.32133532170613,30.979850470696466,32.7074462582411,32.32133532170616,30.979850470696444,32.42440808490575,32.00533120217567,30.800392951044685,32.424408084905714,32.00533120217557,30.800392951044717,36.976695035563,36.602381963766426,36.71755887933771,36.799025820913464,37.00364343810756,35.755809849050046,35.182722753916984,32.01712007102357,35.75580984905003,35.18272275391705,32.01712007102356,36.03698504462754,35.717381781449674,31.537785658290492,36.03698504462758,35.71738178144967,31.537785658290527,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009121983205754263,270.8614545674106,100.66309567785709,10.160336488806728,8.13072277249853,2.1869188508804887,9.931746822244367,10.752023761640409,16.20041547849502,6.656596532577693,4.040840958288426,3.1118528499700644,6.656596532577685,4.040840958288432,3.111852849970061,12.681059301400396,6.687585589549158,3.4176681089353775,12.681059301400362,6.6875855895491245,3.417668108935386
98,1:38:00,60,32.65371661302424,34.17584374160686,34.46859286517794,32.855212479525555,31.868284218313402,35.15866050537544,32.69492610870873,32.29550342460349,30.894065621623504,32.694926108708685,32.29550342460352,30.89406562162349,32.40981830026616,31.98568111854339,30.710073992049498,32.40981830026611,31.9856811185433,30.710073992049512,36.97408898053657,36.6012731128491,36.715123555571274,36.79700992992886,37.00249621278922,35.74633959024853,35.15568791350909,31.930084107853645,35.7463395902485,35.15568791350915,31.930084107853634,36.02476696475444,35.69833531866399,31.44428202844176,36.02476696475447,35.698335318663986,31.44428202844178,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00912116707361203,270.95980643742854,100.92409248290822,10.186679960006037,8.12694713553277,2.1864203454619373,9.919867255605201,10.738915237130056,16.194893401268313,6.649867314049845,4.032288105161526,3.0873024281442896,6.6498673140498346,4.032288105161537,3.0873024281442825,12.665939646857755,6.6765282475221035,3.3891819726999945,12.665939646857723,6.676528247522048,3.389181972700005
99,1:39:00,60,32.632151142793475,34.17005361180133,34.465357395604826,32.84112683207741,31.855093701617324,35.15397850953851,32.682818226427905,32.270212869670345,30.811362657802878,32.682818226427884,32.27021286967037,30.811362657802885,32.39558467325409,31.966448548956862,30.621763263983443,32.395584673254035,31.96644854895675,30.62176326398345,36.971462224448295,36.60010213500925,36.71265839610404,36.79495585577356,37.001282995329206,35.73712466588271,35.129059854190615,31.846099868174754,35.73712466588266,35.129059854190665,31.846099868174758,36.012681716468045,35.679426660007834,31.35281741276778,36.01268171646808,35.67942666000784,31.3528174127678,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009120628494790414,271.0622891955877,101.18376844567398,10.212890113210527,8.123406057442649,2.1859260329809413,9.908551453435528,10.72650718001423,16.18962324634935,6.643365444597832,4.023921546807633,3.0636504282799844,6.6433654445978085,4.0239215468076415,3.063650428279981,12.651203821170709,6.665720780737871,3.3613423644215032,12.651203821170656,6.665720780737823,3.3613423644215072
100,1:40:00,60,32.611221597450985,34.164624105749745,34.46215106284447,32.82767783005254,31.84257134100153,35.14950751343818,32.67110033524033,32.24543857435985,30.73161344120738,32.67110033524032,32.245438574359895,30.73161344120738,32.38168685376674,31.947603184646315,30.535411230908235,32.381686853766695,31.947603184646212,30.535411230908238,36.96881906313581,36.59887524943193,36.71016773408075,36.79286825524647,37.000007638566984,35.728155514011746,35.10283749713866,31.765046880831665,35.72815551401169,35.10283749713872,31.765046880831676,36.00072873057674,35.66065735536329,31.26334497204964,36.00072873057679,35.66065735536331,31.263344972049662,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009120348176313435,271.16853606137084,101.44207605105265,10.238962152527339,8.120085240086956,2.185436031241216,9.897760196070426,10.714745263645641,16.184592041425795,6.637078089603501,4.015731474727723,3.0408583118195134,6.6370780896034915,4.015731474727729,3.0408583118195156,12.636828817861131,6.65514394881175,3.334132684363703,12.636828817861069,6.655143948811688,3.3341326843637047
101,1:41:00,60,32.59089690483084,34.15953354214914,34.45897455670217,32.81482221476531,31.830666577964948,35.14523703224297,32.65975216927528,32.221159316045686,30.65469648927937,32.659752169275244,32.22115931604572,30.654696489279385,32.368106542411674,31.92911859787,30.4509699623194,32.36810654241166,31.929118597869905,30.450969962319398,36.966163443076056,36.59759819528178,36.70765565104007,36.7907515002573,36.998674010819194,35.71942299005695,35.07701920288849,31.686810287237137,35.719422990056884,35.07701920288856,31.686810287237147,35.98890734746001,35.64202867707021,31.175819045646104,35.988907347460064,35.64202867707023,31.175819045646115,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009120308171160073,271.2782046201027,101.69896297328351,10.264890796504197,8.116971346567222,2.1849504507766353,9.887457374270976,10.70357993102728,16.1797876991348,6.630993640391524,4.007709693436085,3.0188896396246045,6.630993640391518,4.007709693436099,3.0188896396246045,12.62279400485068,6.644781020507048,3.3075369041725144,12.622794004850643,6.64478102050699,3.3075369041725162
102,1:42:00,60,32.571148465375614,34.154761656291576,34.45582852924172,32.80252017914449,31.81933329501584,35.14115725967915,32.648755195838426,32.19735688921283,30.580496491447363,32.64875519583836,32.19735688921286,30.580496491447377,32.35482723836041,31.910971677994183,30.36839304689988,32.35482723836039,31.910971677994095,30.368393046899893,36.96349899908647,36.596276276154065,36.705125986103724,36.78860969141746,36.997285965890434,35.710918355246314,35.05160286415975,31.611280503597275,35.710918355246264,35.051602864159804,31.61128050359729,35.977216831782364,35.62354165734431,31.090195122392263,35.977216831782414,35.623541657344326,31.090195122392274,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009120491736414705,271.3909744588173,101.9543730770256,10.29067037917236,8.11405192455123,2.184469395817093,9.877609756046496,10.692965983205017,16.17519893597878,6.625101536322214,3.9998492630632385,2.9977099106080924,6.625101536322195,3.999849263063249,2.997709910608096,12.609080828797023,6.634617405939894,3.2815395346572704,12.60908082879701,6.63461740593984,3.2815395346572696
103,1:43:00,60,32.551949878567264,34.15028949017935,34.45271359670659,32.7907350981752,31.808529424273708,35.13725900726203,32.63809238870638,32.17401545823151,30.508903877273223,32.638092388706355,32.17401545823156,30.508903877273234,32.34183402098031,31.8931421536506,30.287635513948096,32.3418340209803,31.89314215365051,30.287635513948103,36.960829084882306,36.59491439810488,36.7025823455589,36.78644667142993,36.99584731795872,35.702633263204895,35.02658598118469,31.538352910595602,35.70263326320484,35.02658598118476,31.5383529105956,35.9656563850133,35.60519712015578,31.006429810658464,35.96565638501333,35.60519712015581,31.006429810658478,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009120883215477427,271.50654520350196,102.20824737190533,10.316294946393018,8.1113153365938,2.1839929648719503,9.86818676568139,10.682862198229518,16.170815199433637,6.619392120371469,3.992144225488952,2.9772864186200336,6.619392120371436,3.9921442254889645,2.977286418620037,12.595672559410342,6.624640345291459,3.2561255965156755,12.595672559410321,6.624640345291409,3.2561255965156795
104,1:44:00,60,32.533276706966774,34.146099292594336,34.44963034007449,32.77943327606417,31.79821658711119,35.13353364970585,32.62774804116045,32.1511210592128,30.439814428377396,32.62774804116042,32.151121059212805,30.439814428377403,32.32911336046567,31.875612187416476,30.208653761499885,32.32911336046567,31.875612187416387,30.208653761499914,36.95815679826695,36.59351710268672,36.70002811261064,36.78426603813508,36.99436182068684,35.694559745370285,35.001965723291946,31.467927567901693,35.69455974537023,35.001965723291995,31.46792756790169,35.95422515607319,35.58699570842412,30.924480808039764,35.95422515607323,35.58699570842418,30.924480808039785,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009121467939292157,271.6246348725307,102.46052490394325,10.34175834583261,8.108750696799806,2.183521251021636,9.85916027557997,10.673230979571045,16.166626602447156,6.61385652097072,3.9845893940461914,2.957588124607366,6.613856520970708,3.9845893940462074,2.9575881246073688,12.582554068048754,6.614838645076311,3.2312805936158737,12.582554068048747,6.614838645076259,3.2312805936158755
105,1:45:00,60,32.51510627171553,34.14217442819086,34.446579304721574,32.76858371008511,31.78835976318292,35.129973075903955,32.61770761052885,32.12866121566454,30.373128927942535,32.61770761052883,32.12866121566456,30.37312892794255,32.316652953393955,31.85836603164976,30.13140549032897,32.316652953393955,31.85836603164969,30.131405490328987,36.95548500226225,36.5920885960143,36.69746645714223,36.78207115712156,36.99283315000002,35.68669019574051,34.97773897964184,31.399908951015487,35.68669019574044,34.97773897964191,31.39990895101549,35.942922250378544,35.56893790724942,30.8443068710309,35.94292225037855,35.56893790724948,30.84430687103091,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009122232142671483,271.7449784798241,102.71114357364452,10.367054309536037,8.106347813237427,2.1830543420022575,9.850504411152283,10.664038032610375,16.162623864601898,6.608486554550578,3.977180191672748,2.938585541753479,6.608486554550565,3.9771801916727503,2.938585541753481,12.569711635737148,6.605202454469315,3.2069904885160216,12.569711635737148,6.605202454469265,3.2069904885160314
106,1:46:00,60,32.49741747451357,34.138499294759974,34.4435609995743,32.75815787078447,31.778926987082137,35.126569644927166,32.60795758786727,32.106624641153225,30.308752842781093,32.60795758786725,32.10662464115325,30.30875284278109,32.30444157973128,31.84138973593905,30.0558496431405,32.304441579731275,31.841389735939003,30.055849643140533,36.95281634314118,36.59063277461017,36.69490034536947,36.77986517384838,36.991264890045564,35.679017355329734,34.95390240135459,31.334205708181045,35.679017355329655,34.953902401354654,31.334205708181038,35.93174673752016,35.55102406378637,30.765867784953272,35.931746737520164,35.551024063786414,30.76586778495329,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00912316289266496,271.8673268359068,102.96004087548788,10.392176528566313,8.104097135562233,2.1825923201553525,9.842195368676322,10.655252067670256,16.158798259285412,6.603274644500799,3.9699125260390367,2.9202506317790276,6.6032746445007895,3.969912526039043,2.920250631779031,12.557132786471584,6.595723075405365,3.1832416799548637,12.557132786471584,6.595723075405325,3.183241679954869
107,1:47:00,60,32.48019064200528,34.135059247885565,34.44057589603485,32.748129498030366,31.769889070824064,35.12331614653901,32.59848538782535,32.08500100859624,30.24659603383564,32.598485387825306,32.08500100859628,30.246596033835647,32.29246897831689,31.824670898153524,29.98194634837809,32.29246897831686,31.82467089815347,29.9819463483781,36.95015326607235,36.58915324858739,36.69233254930773,36.7776510252503,36.989660521912775,35.67153429660818,34.93045243677002,31.270730435346046,35.67153429660813,34.93045243677008,31.270730435346046,35.920697657774426,35.533254404272526,30.68912433433226,35.92069765777444,35.53325440427256,30.68912433433227,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00912424802659137,271.99144550648106,103.20715455728984,10.41711871955685,8.101989707358545,2.1821352623000627,9.834211245864422,10.646844527966543,16.15514156627142,6.598213753228525,3.962782692941735,2.9025567109278105,6.598213753228515,3.962782692941743,2.9025567109278096,12.544806142279839,6.5863928011779445,3.16002098208845,12.544806142279828,6.586392801177918,3.160020982088459
108,1:48:00,60,32.46340738922967,34.13184053227937,34.437624426884874,32.73847441225162,31.76121935035769,35.12020576577248,32.58927925483416,32.06378077067475,30.186572491659796,32.58927925483411,32.063780770674775,30.1865724916598,32.280725738286876,31.80819845235532,29.909656868148684,32.280725738286876,31.80819845235526,29.909656868148687,36.94749802890185,36.58765336259185,36.68976565599692,36.77543145081695,36.98802341474554,35.664234408126326,34.90738536119361,31.209399467376368,35.66423440812627,34.907385361193676,31.209399467376375,35.9097740276187,35.515629048641564,30.614038273869422,35.90977402761871,35.51562904864159,30.61403827386943,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009125476097876414,272.11711389704953,103.45242320062329,10.441874683295495,8.100017122746845,2.1816832395710164,9.826531884713809,10.638789340829025,16.15164602917083,6.593297324735159,3.955787301340931,2.885478364417946,6.593297324735136,3.955787301340946,2.885478364417948,12.53272129702248,6.577204779107067,3.1373156052823337,12.532721297022446,6.57720477910704,3.1373156052823363
109,1:49:00,60,32.44705049937158,34.128830219144675,34.43470698530704,32.72917034012481,31.752893454344694,35.117232051155405,32.580328182583195,32.0429550195451,30.128600093962923,32.580328182583166,32.042955019545126,30.12860009396292,32.269203204262794,31.791962487905014,29.838943549840238,32.26920320426277,31.79196248790493,29.83894354984024,36.944852714461454,36.586136214831384,36.68720207644821,36.773209003148274,36.98635681892683,35.65711137946648,34.88469730218705,31.15013268394738,35.65711137946642,34.884697302187114,31.150132683947394,35.898974844396655,35.498148023085754,30.540572300113663,35.89897484439665,35.49814802308577,30.54057230011367,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009126836328239438,272.2441244390241,103.69578672529423,10.466438355643422,8.098171486844732,2.18123631725293,9.819138726120547,10.631062690550914,16.148304317261015,6.588519235698657,3.9489232150008386,2.868991368336677,6.588519235698633,3.948923215000849,2.868991368336678,12.520868706356737,6.5681528935539015,3.1151131382956985,12.520868706356737,6.568152893553868,3.1151131382957
